"","CapturedExperienceId","c1_BootToReadyForCredentials","c2_CredentialsEnteredToDesktop","c3_DesktopToIdle","totaltime","rounded_totaltime"
"8066",305512,75.699964,21.2952723,41.3,138.2952363,138
"8069",305518,107.8022319,12.7286415999999,4.7,125.2308735,125
"8075",305524,54.7318224,11.9093215,1.9,68.5411439,69
"8077",305527,183.0643006,38.9361034,1.9,223.900404,224
"8078",305529,158.8001293,49.077139,1.9,209.7772683,210
"8080",305533,50.2573537,14.7783435,1.9,66.9356972,67
"8082",305535,86.4267095,40.2348731999999,1.9,128.5615827,129
"8086",305551,201.9197032,42.4734503,1.9,246.2931535,246
"8087",305554,105.559337,15.3379174,1.9,122.7972544,123
"8089",305556,50.4413419,19.1147725,1.9,71.4561144,71
"8090",305557,117.1348361,18.0275418,1.9,137.0623779,137
"8091",305558,105.0651137,17.5952825,1.9,124.5603962,125
"8097",305570,112.897727,41.5764004,1.9,156.3741274,156
"8104",305597,16.7096884,8.0331592,1.9,26.6428476,27
"8106",305602,45.6763068,8.9305865,1.9,56.5068933,57
"8107",305604,38.5375145,8.6004155,1.9,49.03793,49
"8108",305606,86.1684421,40.3397193,1.9,128.4081614,128
"8110",305614,43.4821194,35.2468741999999,1.9,80.6289935999999,81
"8111",305617,83.2252363,32.7013622,1.9,117.8265985,118
"8115",305625,70.104513,29.7793464,1.9,101.7838594,102
"8116",305626,33.5423214,12.4516299,1.9,47.8939513,48
"8118",305628,191.0026543,18.8839634,1.9,211.7866177,212
"8122",305637,24.7464967,78.0784033,1.9,104.7249,105
"8123",305638,29.0835628,115.5429561,1.9,146.5265189,147
"8130",305650,46.8199402,17.0338704,87.2,151.0538106,151
"8133",305654,50.7903252,22.1657772,38.2,111.1561024,111
"8145",305695,54.3019627,11.3939696,1.9,67.5959323,68
"8147",305702,17.3780068,49.8710253,1.9,69.1490321,69
"8150",305709,110.1104036,14.8908077999999,1.9,126.9012114,127
"8152",305718,83.1874699,19.308242,37.9,140.3957119,140
"8155",305736,98.9463238,20.335137,5.7,124.9814608,125
"8156",305737,74.3725467,81.243092,41.2,196.8156387,197
"8160",305743,56.7326138,23.4749222,1.9,82.107536,82
"8164",305756,32.2642463,2.5370534,1.9,36.7012997,37
"8167",305767,238.9408893,36.1723884,1.9,277.0132777,277
"8168",305768,91.5196764,14.0430046,1.9,107.462681,107
"8173",305780,17.6815166,22.1542311,11.9,51.7357477,52
"8174",305781,48.2049467,13.8416519,6.6,68.6465986,69
"8178",305786,50.0027168,13.9952444,1.9,65.8979612,66
"8179",305787,38.6743026,375.4851546,1.9,416.0594572,416
"8180",305788,104.617979,55.8676224,1.9,162.3856014,162
"8183",305795,46.4593588,11.810722,1.9,60.1700808,60
"8189",305805,134.8436456,44.8039351,1.9,181.5475807,182
"8190",305806,103.9713871,19.2357701,1.9,125.1071572,125
"8191",305810,93.7734553,90.440223,89.839141,274.0528193,274
"8202",305835,78.3695865,14.4541674,1.9,94.7237539,95
"8203",305836,43.6768761,15.5131609,1.9,61.090037,61
"8204",305839,49.2534212,13.8476809,1.9,65.0011021,65
"8205",305840,162.4039549,93.4734024,1.9,257.7773573,258
"8210",305861,18.048552,14.623728,1.9,34.57228,35
"8211",305863,108.3858235,17.2382795,1.9,127.524103,128
"8212",305865,57.176791,12.0351676,1.9,71.1119586,71
"8213",305866,175.9555058,17.9302722,1.9,195.785778,196
"8214",305870,83.7805014,61.5077632,1.9,147.1882646,147
"8222",305888,113.4745905,22.0424509,1.9,137.4170414,137
"8223",305892,74.9029341,35.1418742,50.9,160.9448083,161
"8226",305908,66.68676,19.4090517,54.6,140.6958117,141
"8230",305914,59.9353938,24.03534,1.9,85.8707338,86
"8231",305917,45.1876965,17.4699634,1.9,64.5576599,65
"8232",305918,12.7801063,22.9294386,1.9,37.6095449,38
"8234",305929,215.0570246,20.861418,1.9,237.8184426,238
"8238",305935,40.2123657,11.0813429,1.9,53.1937086,53
"8240",305940,43.0958231,20.8252942,60.3,124.2211173,124
"8242",305946,105.3450426,19.7167718,1.9,126.9618144,127
"8248",305965,6.5903738,2.3045419,4.5,13.3949157,13
"8249",305966,6.8185995,2.2210319,4.6,13.6396314,14
"8251",305973,65.0582966,23.0185494,1.9,89.976846,90
"8254",305977,70.2493321,16.7597329,44.1,131.109065,131
"8257",305983,82.3962484,19.7873277,1.9,104.0835761,104
"8262",306008,72.2594084,32.7448142,1.9,106.9042226,107
"8263",306009,80.4139468,29.103166,1.9,111.4171128,111
"8264",306010,65.1214652,20.9752227,1.9,87.9966879,88
"8265",306011,75.5197411,24.0502589,1.9,101.47,101
"8266",306012,85.1682279,55.8671586,8.3,149.3353865,149
"8267",306013,117.6641381,22.634626,1.9,142.1987641,142
"8268",306014,65.872052,23.4912286,1.9,91.2632806,91
"8269",306015,62.2847346,20.7590455,1.9,84.9437801,85
"8270",306016,55.1318948,18.2569555,1.9,75.2888503,75
"8271",306017,106.0127365,29.3711686,1.9,137.2839051,137
"8272",306018,70.3321941,29.4334826,1.9,101.6656767,102
"8274",306020,82.6981446,35.4177741,1.9,120.0159187,120
"8275",306021,75.8152021,25.4235045,1.9,103.1387066,103
"8276",306022,56.1745272,22.6553642,1.9,80.7298914,81
"8277",306024,67.5648205,29.0854755,16.3,112.950296,113
"8278",306025,62.4522355,23.7586998,1.9,88.1109353,88
"8279",306026,73.9747245,16.7102754,1.9,92.5849999,93
"8280",306028,78.6070783,23.407679,1.9,103.9147573,104
"8282",306035,152.1467836,15.7333244,1.9,169.780108,170
"8286",306043,218.8739194,22.2873348,1.9,243.0612542,243
"8287",306053,94.5157015,31.1915978,33.8,159.5072993,160
"8288",306055,78.1188358,45.8970918,90,214.0159276,214
"8294",306067,49.5500745,67.6638942,90,207.2139687,207
"8295",306068,78.2203944,11.6999144,1.9,91.8203088,92
"8297",306071,65.2403741,10.7681478999998,1.9,77.9085219999998,78
"8298",306072,19.8922826,123.1762808,1.9,144.9685634,145
"8303",306088,66.0189647,31.7480835,1.9,99.6670482,100
"8304",306091,36.4834642,17.6759814,31.2,85.3594456,85
"8305",306093,83.252499,19.1101214,1.9,104.2626204,104
"8306",306100,42.0938395,9.1452389,1.9,53.1390784,53
"8308",306110,61.2805676,143.1853004,1.9,206.365868,206
"8309",306115,51.2248981,27.7558947,1.9,80.8807928,81
"8311",306120,209.1273304,16.4355856,1.9,227.462916,227
"8313",306127,121.1648484,154.6458366,1.9,277.710685,278
"8315",306141,20.4179305,26.8093834,1.9,49.1273139,49
"8319",306149,86.4541566,124.7483035,1.9,213.1024601,213
"8320",306151,35.9491847,11.8628573,1.9,49.712042,50
"8321",306155,73.6345577,12.8984221000001,36,122.5329798,123
"8323",306157,100.0525413,12.5617753999999,1.9,114.5143167,115
"8324",306160,82.5520199,13.992214,15.6,112.1442339,112
"8327",306164,106.088492,16.9073064,1.9,124.8957984,125
"8328",306165,74.3952352,9.64051729999994,1.9,85.9357524999999,86
"8329",306166,54.2678742,11.2154198,1.9,67.383294,67
"8330",306167,106.9560687,20.8043458,1.9,129.6604145,130
"8332",306178,83.7198304,18.6492507,1.9,104.2690811,104
"8336",306197,93.3310862,74.4443047,1.9,169.6753909,170
"8339",306203,70.5829549,153.8339438,1.9,226.3168987,226
"8341",306209,53.2544121,15.2635725,1.9,70.4179846,70
"8343",306218,154.7903341,11.3485511,80.4,246.5388852,247
"8345",306220,57.4790974,18.3560474,1.9,77.7351448,78
"8346",306222,139.72483,19.0302041,1.9,160.6550341,161
"8349",306232,98.681744,14.8605532,1.9,115.4422972,115
"8350",306233,87.0575285,22.7320182,1.9,111.6895467,112
"8351",306237,90.5513207,140.5889721,1.9,233.0402928,233
"8352",306238,215.0341357,102.1896336,1.9,319.1237693,319
"8353",306247,121.9924651,12.3610557,1.9,136.2535208,136
"8354",306248,98.4435182,100.0224538,62.790917123,261.256889123,261
"8357",306259,72.7651737,19.9488819,1.9,94.6140556,95
"8362",306300,280.5322058,15.3705155,1.9,297.8027213,298
"8364",306309,94.3365218,21.8952945,1.9,118.1318163,118
"8367",306314,96.3936561,16.8796991,1.9,115.1733552,115
"8368",306318,69.2981589,10.5410937,1.9,81.7392526,82
"8369",306319,92.9875542,15.00649,1.9,109.8940442,110
"8370",306320,96.1394794,14.1914998,1.9,112.2309792,112
"8371",306321,112.3204531,15.3349192,1.9,129.5553723,130
"8372",306322,99.8414896,15.0255418,1.9,116.7670314,117
"8373",306323,105.5251543,14.8545474,1.9,122.2797017,122
"8374",306324,84.3508583,14.0467769,27.9,126.2976352,126
"8375",306325,104.5149708,14.2643798,26,144.7793506,145
"8377",306329,25.4346894,102.0824594,1.9,129.4171488,129
"8378",306330,187.4986393,10.8526343,1.9,200.2512736,200
"8379",306331,32.5454705,35.4228106,1.9,69.8682811,70
"8380",306332,152.8109787,12.9180031000001,1.9,167.6289818,168
"8381",306333,100.0726392,11.1468568,1.9,113.119496,113
"8382",306334,124.4154366,25.8631939,1.9,152.1786305,152
"8385",306337,215.1588975,11.4782405,1.9,228.537138,229
"8386",306338,142.933887,12.9126826,1.9,157.7465696,158
"8387",306339,194.7088211,16.3414719,1.9,212.950293,213
"8388",306340,114.150876,21.1580003,1.9,137.2088763,137
"8390",306342,209.2034703,13.4077508,1.9,224.5112211,225
"8391",306343,83.3749943,17.2457888,1.9,102.5207831,103
"8392",306344,112.6021461,33.7868472,1.9,148.2889933,148
"8394",306346,86.9649866,31.841439,49.9,168.7064256,169
"8395",306347,106.9286252,26.9637388,60.7,194.592364,195
"8396",306348,188.7633795,10.7840586,81.1,280.6474381,281
"8397",306349,35.3286745,11.1565467999999,1.9,48.3852212999999,48
"8398",306350,28.9919035,10.1797372999999,1.9,41.0716407999999,41
"8400",306352,185.1156058,14.9641857999999,1.9,201.9797916,202
"8401",306354,232.2521305,22.4234126,60.6,315.2755431,315
"8402",306356,90.8994278,28.5860247,1.9,121.3854525,121
"8403",306357,261.6432681,54.8721737,1.9,318.4154418,318
"8404",306359,204.4765576,20.1302641,1.9,226.5068217,227
"8405",306360,169.1012676,31.9429387,83.7,284.7442063,285
"8406",306361,165.1836878,41.2878253,1.9,208.3715131,208
"8407",306363,89.1484439,14.3241366999998,1.9,105.3725806,105
"8408",306365,127.4802666,9.71592069999999,12.9,150.0961873,150
"8409",306366,182.3938331,14.5085427,50.3,247.2023758,247
"8410",306367,96.3782017,19.4659740999998,46,161.8441758,162
"8411",306368,108.2049238,14.9367904,1.9,125.0417142,125
"8412",306369,151.881011,14.5825329,1.9,168.3635439,168
"8413",306370,93.0553261,14.6670952,1.9,109.6224213,110
"8414",306371,90.9637573,13.6637248,1.9,106.5274821,107
"8415",306372,101.4150259,18.9706378,1.9,122.2856637,122
"8416",306373,110.1775697,10.0392701,1.9,122.1168398,122
"8417",306374,174.0715498,15.1660699,1.9,191.1376197,191
"8418",306375,98.9052343,14.2782458,1.9,115.0834801,115
"8419",306376,98.6945104,13.8012648,1.9,114.3957752,114
"8421",306379,195.8968745,12.101372,36.2,244.1982465,244
"8422",306380,114.8806899,17.0792099,84.4,216.3598998,216
"8425",306384,31.5385385,13.3567771,1.9,46.7953156,47
"8426",306386,95.0766454,18.5257015,1.9,115.5023469,116
"8427",306387,130.0494818,13.9321057,1.9,145.8815875,146
"8428",306388,195.1972192,12.898651,1.9,209.9958702,210
"8429",306389,27.5962002,250.7697106,1.9,280.2659108,280
"8430",306390,169.8464644,11.8113208,1.9,183.5577852,184
"8431",306391,191.9607705,25.0788004,1.9,218.9395709,219
"8432",306393,177.3024036,14.4174495,41.4,233.1198531,233
"8433",306394,210.5729715,11.6487526,29.2,251.4217241,251
"8434",306395,215.1031438,12.1706003,74.6,301.8737441,302
"8435",306396,194.1081226,39.6842781999999,87.4,321.1924008,321
"8436",306397,204.7594368,11.8488124,90,306.6082492,307
"8437",306400,221.1445759,11.1746037999999,1.9,234.2191797,234
"8438",306401,138.7777897,10.6157655999998,1.9,151.2935553,151
"8441",306410,24.8436541,24.213737,1.9,50.9573911,51
"8442",306412,144.6274876,11.2606793,1.9,157.7881669,158
"8443",306413,215.3541942,45.3270236,1.9,262.5812178,263
"8452",306437,120.3569979,17.1286742,1.9,139.3856721,139
"8459",306456,41.3343698,11.05328,1.9,54.2876498,54
"8460",306458,207.9447262,59.3927647,50,317.3374909,317
"8473",306474,234.5872945,20.5025581,1.9,256.9898526,257
"8474",306475,136.7580325,138.4705896,1.9,277.1286221,277
"8475",306479,130.5222817,12.1071501,1.9,144.5294318,145
"8480",306485,207.6712597,43.5392021999999,1.9,253.1104619,253
"8485",306490,72.6599327,49.659568,1.9,124.2195007,124
"8486",306491,149.7130517,56.3895933,1.9,208.002645,208
"8487",306492,257.131642,13.4925188999998,1.9,272.5241609,273
"8488",306493,183.5774241,53.805372,1.9,239.2827961,239
"8490",306496,68.1920845,17.6186589,1.9,87.7107434,88
"8495",306504,88.4137625,13.4011821,1.9,103.7149446,104
"8497",306506,203.2760704,177.833719,1.9,383.0097894,383
"8498",306511,92.1475555,17.8652097,20.1,130.1127652,130
"8499",306512,42.3329857,10.0100405,1.9,54.2430262,54
"8500",306513,42.9524749,10.1477214,1.9,55.0001963,55
"8502",306518,19.6594726,26.3251572,13.8,59.7846298,60
"8504",306524,82.4957966,16.8369852,90,189.3327818,189
"8505",306525,85.4058279,16.1634963,1.9,103.4693242,103
"8506",306526,97.1719892,11.3496537,1.9,110.4216429,110
"8507",306528,100.4932163,25.7130801,52.6,178.8062964,179
"8509",306533,41.3185907,10.3887992,1.9,53.6073899,54
"8510",306535,39.6865135,9.1510838,1.9,50.7375973,51
"8513",306539,235.2014861,103.5149079,1.9,340.616394,341
"8514",306542,238.7234606,16.9216881,1.9,257.5451487,258
"8517",306554,49.1303408,36.5440129,1.9,87.5743537,88
"8518",306555,71.506663,12.1840318,1.9,85.5906948,86
"8519",306556,56.1068023,17.3897716,1.9,75.3965739,75
"8520",306557,73.9651187,19.5202734,1.9,95.3853921,95
"8521",306558,61.0841854,11.7196584000001,1.9,74.7038438000001,75
"8524",306564,80.7204074,22.0764984,1.9,104.6969058,105
"8526",306566,40.5894769,17.7811034,1.9,60.2705803,60
"8527",306567,61.0659943,61.3467318,90,212.4127261,212
"8531",306575,251.0778518,20.8259631,1.9,273.8038149,274
"8534",306581,153.4223632,81.7891163,1.9,237.1114795,237
"8535",306582,69.7181507,14.6987871,1.9,86.3169378,86
"8536",306583,165.3738938,12.0099277,1.9,179.2838215,179
"8537",306584,47.3704588,12.6645384,1.9,61.9349972,62
"8538",306586,211.2721115,11.0332998,1.9,224.2054113,224
"8539",306588,52.8947533,13.5389156,1.9,68.3336689,68
"8545",306601,55.4421408,19.3884976,1.9,76.7306384,77
"8546",306603,37.2637767,86.146944,1.9,125.3107207,125
"8549",306609,63.9808267,13.2673425,1.9,79.1481692,79
"8550",306610,188.6740069,12.0299333,1.9,202.6039402,203
"8552",306615,64.9198488,12.3281539,1.9,79.1480027,79
"8556",306630,87.5140938,12.9702557,1.9,102.3843495,102
"8557",306631,58.9288655,30.6402992,45.9,135.4691647,135
"8565",306645,201.4460437,15.3578875,1.9,218.7039312,219
"8566",306654,77.0569695,15.9133904,1.9,94.8703599,95
"8571",306666,69.7932369,20.6940475,51.8,142.2872844,142
"8572",306669,323.6806926,73.4523853,36.5,433.6330779,434
"8573",306670,222.5895727,19.3173735,1.9,243.8069462,244
"8574",306672,78.3876158,89.9632858,1.9,170.2509016,170
"8577",306684,70.4614827,43.4200609,1.9,115.7815436,116
"8578",306686,111.6313709,24.1350329,25.1,160.8664038,161
"8579",306687,44.3088569,15.4225056,1.9,61.6313625,62
"8580",306688,94.3934922,19.5690919,18.4,132.3625841,132
"8581",306689,53.5365282,18.2992598,40.8,112.635788,113
"8582",306690,52.2750128,20.0311884,1.9,74.2062012,74
"8583",306691,63.3179872,38.4453466,1.9,103.6633338,104
"8584",306692,45.8915775,23.4831546,1.9,71.2747321,71
"8590",306715,51.884781,21.1034174,1.9,74.8881984,75
"8591",306717,76.7535438,17.649918,8.1,102.5034618,103
"8593",306719,92.6404912,43.1841167,1.9,137.7246079,138
"8595",306721,83.0659419,14.7752669,1.9,99.7412088,100
"8602",306742,103.6979155,15.9042263,1.9,121.5021418,122
"8605",306747,63.7827861,13.9547763,1.9,79.6375624,80
"8614",306763,76.6311924,49.1369025,90,215.7680949,216
"8615",306765,67.3509584,13.447281,1.9,82.6982394,83
"8616",306766,131.885996,130.3866051,1.9,264.1726011,264
"8618",306768,160.1143716,33.4047549999999,90,283.5191266,284
"8619",306769,255.7562003,15.0958385,1.9,272.7520388,273
"8621",306772,63.2302311,17.8682942,90,171.0985253,171
"8622",306773,67.6532384,62.4230221,9.4,139.4762605,139
"8624",306777,93.0600588,18.5813625,1.9,113.5414213,114
"8629",306783,33.3072591,49.3341167,1.9,84.5413758,85
"8630",306784,69.9103985,16.1596486,1.9,87.9700471,88
"8633",306788,105.7215111,24.9923196,90,220.7138307,221
"8634",306789,62.8476339,12.2864869,1.9,77.0341208,77
"8637",306793,58.2362676,12.5497653,1.9,72.6860329,73
"8649",306807,84.412158,17.1520821,1.9,103.4642401,103
"8651",306809,55.2627704,12.8261264,1.9,69.9888968,70
"8654",306812,79.9532982,62.7049381,1.9,144.5582363,145
"8655",306813,35.9391918,16.5369374,1.9,54.3761292,54
"8656",306814,26.5715227,20.0028273,1.9,48.47435,48
"8673",306933,107.2826168,27.9703002,1.9,137.152917,137
"8674",306936,245.6007061,42.2936441,1.9,289.7943502,290
"8676",306938,82.0273467,12.1473601,1.9,96.0747068,96
"8677",306939,30.6651258,151.6318418,1.9,184.1969676,184
"8678",306940,72.312319,15.0052827,1.9,89.2176017,89
"8683",306947,33.6062731,56.1877551,1.9,91.6940282,92
"8684",306948,132.164309,44.824882,1.9,178.889191,179
"8685",306949,74.6119603,19.7180218,1.9,96.2299821,96
"8686",306950,250.8451759,46.8559497,1.9,299.6011256,300
"8691",306956,28.8994974,176.8614435,1.9,207.6609409,208
"8693",306961,98.0818981,93.1409747,1.9,193.1228728,193
"8694",306962,79.8197206,47.1010332999999,1.9,128.8207539,129
"8695",306963,145.5969368,92.3817966,1.9,239.8787334,240
"8699",306967,76.8951206,15.2540991,1.9,94.0492197,94
"8703",306974,69.2885519,11.2026845,1.9,82.3912364,82
"8704",306976,41.8987605,10.3541042,1.9,54.1528647,54
"8706",306987,38.9448272,10.6371536,23.6,73.1819808,73
"8708",306990,111.0949081,55.3488764,1.9,168.3437845,168
"8709",306991,174.5143234,17.6308261,1.9,194.0451495,194
"8710",306997,75.3492401,18.0638911,1.9,95.3131312,95
"8711",306998,85.316707,44.289919,90,219.606626,220
"8712",306999,53.5001579,11.9248435,90,155.4250014,155
"8713",307000,69.0145327,100.9927263,90,260.007259,260
"8715",307005,59.8932754,22.8086002,1.9,84.6018756,85
"8716",307006,32.347588,22.7459536,1.9,56.9935416,57
"8720",307012,46.4180536,11.0848799,1.9,59.4029335,59
"8721",307013,138.5467179,132.2023503,1.9,272.6490682,273
"8723",307018,77.670788,14.8751905,90,182.5459785,183
"8729",307034,228.4231656,19.0164655,1.9,249.3396311,249
"8732",307040,63.8387849,19.4833412,1.9,85.2221261,85
"8733",307041,98.9437755,19.5148908,90,208.4586663,208
"8734",307042,77.4652598,16.5748114,90,184.0400712,184
"8735",307045,40.7528253,13.8222773,1.9,56.4751026,56
"8736",307047,22.5649084,15.1147582,1.9,39.5796666,40
"8737",307048,201.8150251,14.3772896,64.6,280.7923147,281
"8740",307053,39.4557656,2.8812237,1.9,44.2369893,44
"8741",307054,77.3862619,23.5899159,1.9,102.8761778,103
"8744",307061,60.8756102,48.8008129,1.9,111.5764231,112
"8745",307062,77.5136707,19.5531063,41.7,138.766777,139
"8746",307064,91.3274168,138.6616852,1.9,231.889102,232
"8750",307072,50.4504219,15.8776452,19.6,85.9280671,86
"8751",307076,53.6787765,25.7554626,1.9,81.3342391,81
"8752",307077,123.2040357,21.4798648,1.9,146.5839005,147
"8753",307081,74.8358588,85.0183629,70.094253083,229.948474783,230
"8755",307086,42.0902168,12.4892439,1.9,56.4794607,56
"8756",307087,42.0642417,12.620074,1.9,56.5843157,57
"8757",307088,46.7685947,12.007061,1.9,60.6756557,61
"8761",307095,83.3697562,60.0804694,1.9,145.3502256,145
"8763",307098,130.8007264,23.9902053,1.9,156.6909317,157
"8766",307105,68.5505477,22.5754972,1.9,93.0260449,93
"8767",307107,51.4110069,16.7858859,1.9,70.0968928,70
"8768",307108,231.3833315,74.2033853,1.9,307.4867168,307
"8773",307126,112.8851331,53.2903688,1.9,168.0755019,168
"8774",307128,89.1606331,15.5923673,1.9,106.6530004,107
"8777",307138,52.1647762,13.4716389,1.9,67.5364151,68
"8783",307155,45.0383984,33.7852466,1.9,80.723645,81
"8789",307167,56.5106057,15.5901765,1.9,74.0007822,74
